TRANS_DATE,TRANS_CODE,TRANS_SHARES
2020-12-18,S,3600.0
2020-12-18,S,7600.0
2020-12-18,S,2800.0
2020-12-18,S,3100.0
2020-12-18,S,300.0
2020-12-18,S,3990.0
2020-12-18,S,9849.0
2020-12-18,S,1350.0
2020-12-18,S,3200.0
2020-12-18,S,1200.0
2020-12-18,S,850.0
2020-12-18,S,150.0
2020-12-18,S,1740.0
2020-12-18,S,1380.0
2020-12-18,S,620.0
2020-12-17,S,4737.0
2020-12-17,S,267.0
2020-12-17,S,2146.0
2020-12-17,S,2136.0
2020-12-17,S,913.0
2020-12-17,S,2995.0
2020-12-17,S,3598.0
2020-12-17,S,2187.0
2020-12-17,S,1098.0
2020-12-17,S,343.0
2020-12-17,S,911.0
2020-12-17,S,764.0
2020-12-17,S,1615.0
2020-12-17,S,1189.0
2020-12-17,S,854.0
2020-12-17,S,8994.0
2020-12-17,S,7467.0
2020-12-17,S,3167.0
2020-12-17,S,5237.0
2020-12-17,C,34513.0
2020-12-17,S,338.0
2020-12-17,S,2765.0
2020-11-18,S,1833.0
2020-11-20,S,11896.0
2020-11-18,S,1134.0
2020-11-20,S,2070.0
2020-11-17,S,171.0
2020-11-17,S,16606.0
2020-11-17,S,4450.0
2020-11-17,C,36000.0
2020-11-17,S,68.0
2020-11-17,S,570.0
2020-11-17,S,3439.0
2020-11-17,S,1375.0
2020-11-17,S,4123.0
2020-11-17,S,6839.0
2020-11-17,S,2731.0
2020-11-17,S,307.0
2020-11-17,S,809.0
2020-11-17,S,3449.0
2020-11-17,S,1821.0
2020-11-17,S,13569.0
2020-11-17,S,1923.0
2020-11-16,S,2754.0
2020-11-16,S,601.0
2020-11-16,S,3772.0
2020-11-16,S,5289.0
2020-11-16,S,1960.0
2020-11-16,S,225.0
2020-11-16,S,1250.0
2020-11-16,S,1509.0
2020-11-16,S,2410.0
2020-11-16,S,1010.0
2020-11-16,S,71.0
2020-11-16,S,1290.0
2020-11-16,S,1600.0
2020-11-16,S,2220.0
2020-11-16,S,788.0
2020-11-16,S,102.0
2020-11-16,C,36000.0
2020-11-16,S,7200.0
2020-11-16,S,8100.0
2020-11-16,S,14199.0
2020-11-16,S,5900.0
2020-11-18,S,147.0
2020-11-18,S,50.0
2020-11-18,S,2550.0
2020-11-18,S,1470.0
2020-11-18,S,480.0
2020-11-18,S,137.0
2020-11-18,S,1350.0
2020-11-18,S,2510.0
2020-11-18,S,1343.0
2020-11-18,S,560.0
2020-11-18,C,35200.0
2020-11-18,S,873.0
2020-11-18,S,4900.0
2020-11-18,S,10075.0
2020-11-18,S,14300.0
2020-11-18,S,3800.0
2020-11-18,S,1252.0
2020-11-18,S,250.0
2020-11-18,S,2800.0
2020-11-18,S,5200.0
2020-11-18,S,3853.0
